135;127;129;0;0;;RED
135;127;129;0;0;;YELLOW
135;127;129;0;0;;GREEN
133;134;204;1;0;;RED
133;134;204;1;0;;YELLOW
133;134;204;1;0;;GREEN
133;134;206;0;0;;RED
133;134;206;0;0;;YELLOW
133;134;206;0;0;;GREEN


135;127;129;1;1;;

